2016-11-09T19:12:43.510Z,37.6378333,-118.9288333,5.9,1.29,0.02371,nc72722725,3km ESE of Mammoth Lakes California,0.22,0.31,0.404
2016-11-09T19:10:12.930Z,37.6385002,-118.9271698,5.77,2.89,0.02292,nc72722720,4km ESE of Mammoth Lakes California,0.27,0.39,0.13
2016-11-09T18:59:41.209Z,38.467,-118.3806,4.7,0.8,0.047,nn00565958,22km ESE of Hawthorne Nevada,,5.9,0.02
2016-11-09T18:59:06.000Z,63.3654,-145.1001,9.6,1.2,,ak14311736,56km S of Deltana Alaska,0.4,0.4,
2016-11-09T18:47:23.530Z,19.3733333,-155.2828333,2.22,0.42,0.01317,hv61474866,7km SW of Volcano Hawaii,0.45,0.33,0.067
2016-11-09T18:43:35.997Z,38.4647,-118.3811,5.2,0.5,0.046,nn00566007,22km ESE of Hawthorne Nevada,,6.8,0.1
2016-11-09T18:35:36.540Z,45.3291667,-121.7261667,1.42,0.46,0.01293,uw61214802,20km E of Mount Hood Village Oregon,0.56,0.33,0.313
2016-11-09T18:33:08.200Z,19.2234993,-155.4141693,35.73,1.87,0.02103,hv61474846,7km ENE of Pahala Hawaii,2.05,1.11,0.26
2016-11-09T18:29:27.940Z,38.8438339,-122.8406677,1.18,1.03,0.006618,nc72722705,10km WNW of Cobb California,0.41,0.67,0.19
2016-11-09T18:02:26.050Z,44.6983333,-111.0391667,6.72,0.92,0.06065,uu60170157,6km NE of West Yellowstone Montana,0.57,1.13,0.095
2016-11-09T17:51:25.933Z,39.5774,-120.6575,10.4,1,0.182,nn00565999,14km E of Downieville California,,3.1,0.23
2016-11-09T17:50:51.000Z,61.735,-148.2147,15.6,1,,ak14311732,34km E of Sutton-Alpine Alaska,0.5,0.3,
2016-11-09T17:49:51.570Z,39.5960007,-120.6679993,9.26,2.5,0.1614,nc72722700,14km E of Downieville California,0.4,1.74,0.14
2016-11-09T17:46:18.991Z,39.6063,-120.6419,14.3,0.7,0.157,nn00565945,16km ENE of Downieville California,,4.6,0.06
2016-11-09T17:45:32.000Z,64.7954,-149.1678,16.1,1.4,,ak14311728,24km N of North Nenana Alaska,0.2,0.1,
2016-11-09T17:45:13.620Z,46.4656667,-122.409,9.05,0.85,0.1472,uw61214787,14km SW of Morton Washington,0.51,1.99,0.154
2016-11-09T17:43:31.230Z,46.4686667,-122.437,6.43,1.17,0.1667,uw61214782,15km SW of Morton Washington,0.37,0.85,0.148
2016-11-09T17:32:24.000Z,64.772,-146.8174,14.3,1.2,,ak14311724,16km NE of Eielson Air Force Base Alaska,0.6,0.3,
2016-11-09T17:28:43.340Z,33.4973333,-116.79,4.69,0.55,0.08091,ci37736376,9km NE of Aguanga CA,0.23,0.48,0.085
2016-11-09T17:20:32.080Z,36.0353333,-117.7748333,2.03,0.8,0.01274,ci37736360,16km E of Coso Junction CA,0.14,0.13,0.07
2016-11-09T17:13:49.000Z,61.9249,-149.1019,8.8,1.3,,ak14311722,19km NW of Sutton-Alpine Alaska,0.4,0.5,
2016-11-09T17:08:57.490Z,33.497,-116.79,4.92,1.27,0.08119,ci37736336,9km NE of Aguanga CA,0.16,0.97,0.151
2016-11-09T17:05:10.520Z,38.8203316,-122.8300018,-0.15,0.43,0.004812,nc72722675,7km NW of The Geysers California,0.37,0.58,0.13
2016-11-09T17:00:29.400Z,19.3034,-64.6973,11,2.4,0.88484055,pr16314002,98km N of Road Town British Virgin Islands,4.3,6.3,0
2016-11-09T16:58:55.900Z,37.8806648,-122.2501678,9.43,0.71,0.003293,nc72722670,2km ENE of Berkeley California,0.71,1.31,0.08
2016-11-09T16:54:14.400Z,35.9985,-96.7715,3.66,1.4,0.038,us100076kj,1km NNW of Cushing Oklahoma,1.1,4.3,0.062
2016-11-09T16:53:29.510Z,47.7481667,-122.896,48.58,1.21,0.05982,uw61214767,13km NNW of Seabeck Washington,1.2,0.73,0.144
2016-11-09T16:43:34.650Z,35.9163322,-120.1463318,-0.37,1.86,0.1474,nc72722660,9km S of Avenal California,1.35,10.91,0.15
2016-11-09T16:42:22.630Z,47.6238333,-120.4223333,-0.17,-0.38,0.06323,uw61214762,11km NNE of Cashmere Washington,3.61,13.93,0.442
2016-11-09T16:40:34.900Z,18.1107,-63.9061,96,3.3,0.74021179,pr16314001,82km ESE of Road Town British Virgin Islands,6,1.7,0
2016-11-09T16:23:11.000Z,51.4885,-176.4772,26.5,2.6,,ak14311710,45km SSE of Adak Alaska,1.2,7,
2016-11-09T16:22:12.000Z,63.6591,-148.9821,8.1,1.3,,ak14311615,22km S of Healy Alaska,0.2,0.2,
2016-11-09T16:04:40.860Z,33.8345,-117.6676667,8.41,1.01,0.06253,ci37736288,10km WSW of Corona CA,0.3,0.48,0.109
2016-11-09T15:58:43.360Z,42.859,18.5335,14.01,4.4,0.687,us100076hy,8km E of Bileca Bosnia and Herzegovina,5.1,5.7,0.155
2016-11-09T15:57:13.000Z,61.1036,-150.3678,59.8,1.9,,ak14311610,28km WSW of Anchorage Alaska,0.5,0.7,
2016-11-09T15:13:53.488Z,37.3992,-116.9589,8.8,0.3,0.26,nn00565995,42km SE of Goldfield Nevada,,9.8,0.03
2016-11-09T15:10:49.910Z,33.8041667,-116.1941667,3.59,1.71,0.02394,ci37736264,10km NNE of Indio CA,0.24,0.48,0.112
2016-11-09T15:02:03.920Z,38.8208351,-122.7648315,1.21,0.56,0.01041,nc72722625,3km W of Cobb California,0.42,1.35,
2016-11-09T14:55:39.130Z,36.0821667,-117.8475,5.83,0.93,0.03584,ci37736256,10km ENE of Coso Junction CA,0.75,1.11,0.246
2016-11-09T14:53:37.140Z,45.3323333,-121.7251667,1.59,0.9,0.01098,uw61214732,20km E of Mount Hood Village Oregon,0.3,0.15,0.081
2016-11-09T14:50:59.460Z,-4.7298,149.8506,446.24,5.9,2.367,us100076hl,96km NNW of Kimbe Papua New Guinea,8.8,5.8,0.08
2016-11-09T14:36:44.000Z,58.3968,-153.504,60.5,3,,ak14311495,88km NW of Kodiak Station Alaska,0.4,0.8,
2016-11-09T14:27:22.000Z,59.7991,-153.1181,98.8,2.5,,ak14311492,72km W of Anchor Point Alaska,0.9,1,
2016-11-09T14:19:44.000Z,63.0882,-149.8224,101.5,2.1,,ak14311486,55km SW of Cantwell Alaska,0.3,0.6,
2016-11-09T13:59:54.000Z,61.7554,-151.9985,110.7,2.4,,ak14311477,103km W of Willow Alaska,0.4,0.6,
2016-11-09T13:51:35.000Z,62.3388,-150.2357,3.9,2.1,,ak14311470,6km WNW of Talkeetna Alaska,0.2,0.2,
2016-11-09T13:45:02.360Z,38.8354988,-122.8284988,1.79,1.39,0.00627,nc72722605,8km NW of The Geysers California,0.19,0.34,0.19
2016-11-09T13:42:41.270Z,33.1738333,-115.6221667,2.36,1.89,0.006566,ci37736120,11km WNW of Calipatria CA,0.27,0.23,0.137
2016-11-09T13:22:32.000Z,62.3411,-150.2193,2.1,1.9,,ak14311379,6km WNW of Talkeetna Alaska,0.2,0.2,
2016-11-09T13:22:03.730Z,19.7893333,-155.4063263,17.82,1.84,0.04868,hv61474731,31km W of Pepeekeo Hawaii,0.78,1.1,0.02
2016-11-09T13:21:53.370Z,39.5872,-120.6455,11.8,1.1,0.175,nn00565935,15km ENE of Downieville California,,2.6,0.28
2016-11-09T13:14:13.520Z,46.1985,-122.1818333,1.61,0.08,0.006325,uw61214727,38km NNE of Amboy Washington,0.69,0.55,0.073
2016-11-09T12:33:39.671Z,36.7257,-116.3132,9.7,0.3,0.083,nn00565934,44km ESE of Beatty Nevada,,1.8,0.23
2016-11-09T12:33:39.138Z,39.3245,-120.1512,10.1,0.1,0.095,nn00565994,2km E of Truckee California,,1.7,0.4
2016-11-09T12:21:30.120Z,-36.5108,-73.6033,12.79,4.7,0.407,us100076g5,49km WNW of Talcahuano Chile,2.8,5,0.086
2016-11-09T12:05:07.600Z,20.0443325,-155.4880066,10.06,1.73,0.1973,hv61474636,4km SSW of Honoka'a Hawaii,1.1,0.6,0.27
2016-11-09T11:59:20.140Z,36.0796667,-117.8368333,3.83,1.23,0.04055,ci37736088,11km ENE of Coso Junction CA,0.23,0.39,0.236
2016-11-09T11:55:05.190Z,38.7578316,-122.7323303,0.93,0.95,0.01941,nc72722570,3km SE of The Geysers California,0.36,0.61,0.27
2016-11-09T11:43:38.660Z,46.5763333,-119.8276667,8.25,0.38,0.05821,uw61214722,13km SSE of Desert Aire Washington,0.98,1,0.142
2016-11-09T11:42:34.160Z,38.8208351,-122.8450012,1.82,0.46,0.008115,nc72722565,9km WNW of The Geysers California,1.05,1.32,0.13
2016-11-09T11:39:21.520Z,33.2263333,-116.7798333,12.77,1.55,0.02011,ci37736072,2km SW of Lake Henshaw CA,0.21,0.49,0.215
2016-11-09T11:18:09.800Z,36.4658318,-120.9953308,6.2,1.78,0.04532,nc72722515,27km NE of Greenfield California,0.66,1.03,0.15
2016-11-09T11:16:41.332Z,39.8709,-119.0235,16.9,1.2,0.321,nn00565932,35km NNE of Fernley Nevada,,2.9,0.11
2016-11-09T11:11:20.000Z,64.5578,-147.0629,11.4,1.6,,ak14311200,8km WNW of Salcha Alaska,0.4,0.3,
2016-11-09T11:07:02.135Z,37.5215,-118.4603,9.9,1.2,0.117,nn00565931,15km NNW of Dixon Lane-Meadow Creek California,,5.9,0
2016-11-09T11:04:08.010Z,-36.4734,-73.7061,10,4.5,0.497,us100076g2,59km WNW of Talcahuano Chile,6.6,1.9,0.116
2016-11-09T11:00:27.672Z,38.3569,-118.4907,9.3,0.7,0.106,nn00565988,21km SSE of Hawthorne Nevada,,5.5,0.51
2016-11-09T10:46:06.160Z,34.0501667,-116.8326667,14.16,1.2,0.02552,ci37735928,14km NNE of Banning CA,0.2,0.37,0.146
2016-11-09T10:45:59.820Z,34.055,-116.8298333,15.1,0.94,0.02697,ci37384741,15km NNE of Banning CA,0.2,0.45,0.168
2016-11-09T10:29:46.200Z,38.8351669,-122.7888336,1.66,1.21,0.003446,nc72722485,5km WNW of Cobb California,0.24,0.35,0.09
2016-11-09T10:13:21.154Z,39.3424,-119.9865,5.8,-0.1,0.063,nn00565985,10km N of Incline Village Nevada,,2.8,0.58
2016-11-09T10:07:47.170Z,19.4598331,-155.588501,44.61,2.57,0.01562,hv61474526,28km E of Honaunau-Napoopoo Hawaii,1.09,1.28,
2016-11-09T09:49:12.470Z,38.8344994,-122.7886658,1.59,1.18,0.004118,nc72722480,5km WNW of Cobb California,0.24,0.34,0.08
2016-11-09T09:48:15.230Z,38.8381653,-122.7836685,1.76,0.68,0.005219,nc72722475,5km WNW of Cobb California,0.58,1.38,0.12
2016-11-09T09:32:38.000Z,63.2963,-149.7899,98.9,1.4,,ak14311194,43km WSW of Cantwell Alaska,0.6,0.8,
2016-11-09T09:13:25.000Z,63.2633,-151.0051,12,1.2,,ak14311191,103km W of Cantwell Alaska,0.3,0.2,
2016-11-09T09:11:54.480Z,38.8441658,-122.8270035,1.48,0.45,0.008655,nc72722470,9km WNW of Cobb California,5.32,3.35,0.14
2016-11-09T09:09:22.000Z,61.7607,-151.6156,80,2,,ak14311190,83km W of Willow Alaska,,,
2016-11-09T09:03:25.750Z,39.4208333,-110.3351667,-3.35,1.54,0.008452,uu60170142,15km SSE of East Carbon City Utah,0.57,1.42,0.126
2016-11-09T08:44:26.288Z,38.4671,-118.3549,3.2,0.6,0.035,nn00565930,24km ESE of Hawthorne Nevada,,2.9,0
2016-11-09T08:35:41.000Z,61.4214,-146.4839,34,1.4,,ak14311104,33km NNW of Valdez Alaska,1.1,0.3,
2016-11-09T08:24:27.000Z,63.8711,-147.9767,4.3,1.6,,ak14311100,48km E of Healy Alaska,0.2,0.3,
2016-11-09T08:23:29.840Z,38.8419991,-122.8755035,2.02,1.05,0.005734,nc72722455,12km ENE of Cloverdale California,0.33,0.53,0.04
2016-11-09T08:15:30.050Z,-14.8843,167.0993,96.12,4.9,5.862,us100076fv,19km NNE of Port-Olry Vanuatu,8.8,5.6,0.071
2016-11-09T07:31:47.420Z,38.8001671,-122.8171692,2.11,1.01,0.02385,nc72722440,5km WNW of The Geysers California,0.28,0.56,0.09
2016-11-09T07:15:42.080Z,38.8359985,-122.7916641,1.75,0.56,0.01362,nc72722430,6km WNW of Cobb California,0.48,1.05,0.28
2016-11-09T07:15:00.610Z,37.5261667,-118.8385,1.4,0.54,0.06418,nc72722435,17km SE of Mammoth Lakes California,0.71,2.31,0.274
2016-11-09T06:59:05.360Z,38.8363342,-122.8073349,1.22,1.58,0.0131,nc72722410,7km WNW of Cobb California,0.2,0.35,0.11
2016-11-09T06:49:13.250Z,44.7688333,-111.5681667,11.04,0.84,0.08,mb80188749,38km WNW of West Yellowstone Montana,0.92,1.36,0.179
2016-11-09T06:48:44.464Z,38.3791,-118.7357,0,0.4,0.222,nn00565983,18km SSW of Hawthorne Nevada,,0,0.1
2016-11-09T06:45:41.840Z,34.2663333,-118.4311667,10.79,0.89,0.04276,ci37735904,2km SSE of San Fernando CA,0.43,0.74,0.121
2016-11-09T06:35:16.900Z,37.5146675,-121.8918304,4.93,1.09,0.02606,nc72722400,9km ESE of Fremont California,0.45,1.3,0.14
2016-11-09T06:32:28.569Z,38.0986,-118.8548,10.3,1.3,0.069,nn00565928,37km ESE of Bridgeport California,,3,0.2
2016-11-09T06:32:04.740Z,48.4751667,-121.7136667,4.56,0.87,0.1351,uw61214617,8km W of Rockport Washington,1.04,8.51,0.036
